,masked_text,original_sentence_text_before_tokenisation,prediction,score,y
484,"Part of the success of __NE_FROM__ has been attributed to __NE_TO__ ' s efforts to build its "" green "" car into a branded family of different hybrid models , from the tiny Prius C hatchback to the van-like Prius V. Prices start at just under $ 20,000 .","Part of the success of Prius has been attributed to Toyota's efforts to build its ""green"" car into a branded family of different hybrid models, from the tiny Prius C hatchback to the van-like Prius V. Prices start at just under $20,000.",B_supplies_A,0.5289213061,1
485,"Among its top customers are __NE_FROM__ , __NE_TO__ , __NE_OTHER__ , __NE_OTHER__ and __NE_OTHER__ .","Among its top customers are Ford, Fiat Chrysler, General Motors, Jaguar Land Rover and Toyota.",reject,0.8754753470000001,0
486,__NE_FROM__ won last year ' s race in dramatic fashion by overtaking a __NE_TO__ car that broke down on the final lap .,Porsche won last year’s race in dramatic fashion by overtaking a Toyota car that broke down on the final lap.,reject,0.827236414,0
487,"__NE_FROM__ , __NE_TO__ , and __NE_OTHER__ will remain open to opportunities for further alliances in order to harness the power of artificial intelligence and other advanced technologies for realizing a society with safe , mobility for all .","Toyota, TRI-AD, and Tokio Marine & Nichido will remain open to opportunities for further alliances in order to harness the power of artificial intelligence and other advanced technologies for realizing a society with safe, mobility for all.",reject,0.7366572022,0
488,"On a larger scale , Japanese automakers including __NE_FROM__ , __NE_OTHER__ and __NE_TO__ are looking to add a function that would enable EVs to discharge electricity directly to homes .","On a larger scale, Japanese automakers including Mitsubishi Motors, Nissan and Toyota Motor Corp are looking to add a function that would enable EVs to discharge electricity directly to homes.",B_supplies_A,0.4819420874,1
489,"But the __NE_FROM__ outsells all other hybrids combined , and __NE_TO__ has a reputation among consumers for outstanding fuel economy .","But the Prius outsells all other hybrids combined, and Toyota has a reputation among consumers for outstanding fuel economy.",reject,0.6947631836,0
490,Both __NE_FROM__ and __NE_TO__ share similar body structure with technical evidence provided by __NE_OTHER__ and __NE_OTHER__ .,Both Daihatsu Ayla and Toyota Agya share similar body structure with technical evidence provided by Daihatsu and Toyota.,reject,0.8716030121,0
491,"__NE_FROM__ raised the price of the __NE_OTHER__ to a more profitable level , so the __NE_TO__ serves to meet demand for smaller , cheaper hybrids .","Toyota raised the price of the Prius to a more profitable level, so the Aqua serves to meet demand for smaller, cheaper hybrids.",reject,0.6854119301,0
492,"I salute __NE_OTHER__ , __NE_OTHER__ , __NE_FROM__ and __NE_TO__ .","I salute Chrysler, Ford, Toyota Motor Sales U.S.A. and Toyota Financial.",reject,0.9305098653,0
493,"Hasenfratz , speaking Wednesday at the __NE_OTHER__ here , made it clear that the so-called border tax that President-elect Donald Trump has threatened against automakers such as __NE_OTHER__ , __NE_FROM__ and even __NE_TO__ would be detrimental to business .","Hasenfratz, speaking Wednesday at the Automotive News World Congress here, made it clear that the so-called border tax that President-elect Donald Trump has threatened against automakers such as Ford, General Motors and even Toyota would be detrimental to business.",reject,0.9917118549,0
494,"Prior to joining __NE_FROM__ , Hamp was a 25-year veteran of __NE_TO__ .","Prior to joining Toyota, Hamp was a 25-year veteran of General Motors.",reject,0.6655557156,0
495,__NE_FROM__ and __NE_TO__ couple the electric and piston drive in their hybrid vehicles through a planetary gear that loses efficiency on the highway .,Toyota and Ford couple the electric and piston drive in their hybrid vehicles through a planetary gear that loses efficiency on the highway.,B_supplies_A,0.6954082847,1
496,That recall came more than two years after a string of related recalls for millions of other __NE_FROM__ and __NE_TO__ vehicles -- either due to floor mat incompatibility or “ sticky ” accelerator pedals .,That recall came more than two years after a string of related recalls for millions of other Toyota and Lexus vehicles -- either due to floor mat incompatibility or “sticky” accelerator pedals.,B_supplies_A,0.5038743019,1
497,"Interviewed by __NE_OTHER__ behind the convention stage following his inaugural speech at the __NE_FROM__ national convention , King said __NE_OTHER__ brought on direct action by closing its __NE_TO__ . factory in Fremont , Calif . -- one of its best-quality plants .","Interviewed by Automotive News behind the convention stage following his inaugural speech at the UAW national convention, King said Toyota brought on direct action by closing its New United Motor Manufacturing Inc. factory in Fremont, Calif. -- one of its best-quality plants.",reject,0.9735919833000001,0
498,"__NE_FROM__ ' s announcement comes on the same day that the __NE_TO__ opened a formal investigation of the 2010 Toyota Prius hybrid to determine whether 37,000 of those vehicles suffer momentary loss of braking capabilities .","Ford's announcement comes on the same day that the National Highway Traffic Safety Administration opened a formal investigation of the 2010 Toyota Prius hybrid to determine whether 37,000 of those vehicles suffer momentary loss of braking capabilities.",reject,0.42601954940000003,0
499,"__NE_FROM__ ' s existing PHV Drive Support service , launched in January 2012 to coincide with the launch of the Prius PHV , allows use of approximately 1,500 standard chargers currently installed at __NE_TO__ dealers .","Toyota’s existing PHV Drive Support  service, launched in January 2012 to coincide with the launch of the Prius PHV, allows use of approximately 1,500 standard chargers currently installed at Toyota dealers.",B_supplies_A,0.42414921520000004,1
